,time_period,population,location_name,rainfall,mean_temperature,mean_relative_humidity,parent,location
0,2010-08,100456,Attapeu,10.446440879017503,23.852796619663923,90.6686119842599,-,LA-AT
1,2010-09,100456,Attapeu,9.09922892043518,24.08378812918509,90.01775241797995,-,LA-AT
2,2010-10,100456,Attapeu,8.84549761459912,23.40169169713232,86.85201147993044,-,LA-AT
0,2010-08,88893,Bokeo,16.001426868460012,24.221240172411072,89.54322304137325,-,LA-BK
1,2010-09,88893,Bokeo,10.085984886617329,24.154075399895778,89.09314676136997,-,LA-BK
2,2010-10,88893,Bokeo,5.002512689524982,23.19358227277732,82.87488206206969,-,LA-BK
0,2010-08,304188,Bolikhamsai,20.956399706766344,23.61208975652753,91.67841221894687,-,LA-BL
1,2010-09,304188,Bolikhamsai,8.999795363848198,23.85587400597292,89.6480308265643,-,LA-BL
2,2010-10,304188,Bolikhamsai,9.781493874727174,21.395979370541493,83.31992194135815,-,LA-BL
0,2010-08,586946,Champasak,12.887856426159486,24.911092187975235,90.47200481473132,-,LA-CH
1,2010-09,586946,Champasak,10.069529225425056,25.124572448934423,89.75864474326335,-,LA-CH
2,2010-10,586946,Champasak,8.788990485415084,24.22405852056508,86.38198177620598,-,LA-CH
0,2010-08,97424,Houaphan,14.369280596823108,22.02695713707609,91.09927201737138,-,LA-HO
1,2010-09,97424,Houaphan,6.213933129861245,22.151441570513967,88.39883130435676,-,LA-HO
2,2010-10,97424,Houaphan,4.971818796412773,18.96361525884604,83.08031859611985,-,LA-HO
0,2010-08,325633,Khammouane,17.0227553483944,24.04852083404055,91.25696305809794,-,LA-KH
1,2010-09,325633,Khammouane,8.369757599218183,24.41784988469924,89.07928052638066,-,LA-KH
2,2010-10,325633,Khammouane,12.882445037364024,21.88004451896769,83.76533376951066,-,LA-KH
0,2010-08,118364,Luang Namtha,11.620713740505224,23.177166612721507,88.64861650320226,-,LA-LM
1,2010-09,118364,Luang Namtha,9.01984795357428,22.93683732582802,88.72907586175498,-,LA-LM
2,2010-10,118364,Luang Namtha,4.012167055175847,21.46720888297088,82.68916529017505,-,LA-LM
0,2010-08,231328,Luang Prabang,10.692002910357376,23.219199421282763,89.51552604425436,-,LA-LP
1,2010-09,231328,Luang Prabang,7.203993285774475,22.99741512571788,89.22404070348077,-,LA-LP
2,2010-10,231328,Luang Prabang,2.986857149799722,21.059721715197508,82.14266271224761,-,LA-LP
0,2010-08,195084,Oudomxay,11.61894589400962,23.29241266728906,89.00812988376586,-,LA-OU
1,2010-09,195084,Oudomxay,7.529656859672724,23.08226571429349,89.18167425940109,-,LA-OU
2,2010-10,195084,Oudomxay,2.779036575974737,21.4884737162908,81.90982438980582,-,LA-OU
0,2010-08,40280,Phongsaly,8.961708314675267,23.252709692639797,87.70041910911694,-,LA-PH
1,2010-09,40280,Phongsaly,10.3018167135761,22.528353881640847,90.44035052522597,-,LA-PH
2,2010-10,40280,Phongsaly,3.1375895411737,20.70465764991147,82.35186524864099,-,LA-PH
0,2010-08,289512,Salavan,10.92096789019982,24.37451805165398,89.61273589399669,-,LA-SL
1,2010-09,289512,Salavan,8.178015017901206,24.5788154862737,89.08233137149006,-,LA-SL
2,2010-10,289512,Salavan,9.830725125439596,23.203423085465065,85.88989475810531,-,LA-SL
0,2010-08,719887,Savannakhet,14.36522589983785,25.016978337392626,90.1373365135535,-,LA-SV
1,2010-09,719887,Savannakhet,7.448535973247885,25.412426806136605,88.42941654832616,-,LA-SV
2,2010-10,719887,Savannakhet,9.27845011942847,23.59964418986936,83.61920550019276,-,LA-SV
0,2010-08,960194,Vientiane Capital,18.62019045542893,25.64329499079737,90.3063283842795,-,LA-VT
1,2010-09,960194,Vientiane Capital,11.689997303571689,25.927111242946108,88.0029279530527,-,LA-VT
2,2010-10,960194,Vientiane Capital,5.268658651827399,24.66322011022693,83.08238092676496,-,LA-VT
0,2010-08,265717,Xaignabouli,16.600364658562157,23.60921164416699,90.20862423011276,-,LA-XA
1,2010-09,265717,Xaignabouli,8.912366889360534,23.681775982318012,89.09809917212945,-,LA-XA
2,2010-10,265717,Xaignabouli,4.989845315214331,22.47535558114541,84.38878857537324,-,LA-XA
0,2010-08,86599,Xekong,10.472084595495073,22.086542017182182,89.64816064763934,-,LA-XE
1,2010-09,86599,Xekong,8.596849863686895,22.19505684470709,88.89076119287047,-,LA-XE
2,2010-10,86599,Xekong,10.35517851238107,20.869507768567065,88.44624325410447,-,LA-XE
0,2010-08,148858,Xiangkhouang,13.47513606279795,21.35637652073018,91.13491944087896,-,LA-XI
1,2010-09,148858,Xiangkhouang,6.755113767118897,21.335844647612436,89.24781072832857,-,LA-XI
2,2010-10,148858,Xiangkhouang,5.15488862822304,18.84023121566941,84.28989984947772,-,LA-XI
0,2010-08,53171,Xaisomboun,19.64066354353321,22.148176836759696,93.30615023099593,-,LA-XN
1,2010-09,53171,Xaisomboun,9.940788889088576,22.2879881336898,90.85258767677594,-,LA-XN
2,2010-10,53171,Xaisomboun,5.485802547876333,21.07062371570549,84.9185617597915,-,LA-XN
