,time_period,population,location_name,rainfall,mean_temperature,mean_relative_humidity,parent,location
0,2010-09,100456,Attapeu,11.8140392634721,23.479108119562916,90.71620948600447,-,LA-AT
1,2010-10,100456,Attapeu,5.817395514744195,23.710467726885856,84.62464867507661,-,LA-AT
2,2010-11,100456,Attapeu,2.3396824229731523,23.183792013724727,75.22159578866872,-,LA-AT
0,2010-09,88893,Bokeo,9.25183484222011,23.874992123278822,87.70863462130518,-,LA-BK
1,2010-10,88893,Bokeo,4.396856730562142,23.1827711024992,84.10621102822196,-,LA-BK
2,2010-11,88893,Bokeo,1.2808196648676828,20.778302289121136,76.25063916747635,-,LA-BK
0,2010-09,304188,Bolikhamsai,10.156633254962802,23.406828745197625,87.7309816774325,-,LA-BL
1,2010-10,304188,Bolikhamsai,4.157438933500422,22.652443460525514,80.90827642350668,-,LA-BL
2,2010-11,304188,Bolikhamsai,1.181336984709306,20.05940845064994,73.30658904222246,-,LA-BL
0,2010-09,586946,Champasak,11.845257437594483,24.549570587023183,90.21281520228854,-,LA-CH
1,2010-10,586946,Champasak,5.923378821294197,24.619810866751326,85.65549080246437,-,LA-CH
2,2010-11,586946,Champasak,2.2321024729908747,24.076738155250766,75.9617941374914,-,LA-CH
0,2010-09,97424,Houaphan,6.933674086426577,21.39318794014223,86.50418149117426,-,LA-HO
1,2010-10,97424,Houaphan,3.2600658863079186,19.86304307112713,84.18271678027511,-,LA-HO
2,2010-11,97424,Houaphan,0.9398345316841721,16.872196136504733,78.11864905220374,-,LA-HO
0,2010-09,325633,Khammouane,10.443067362375988,23.781051434648376,87.93159943830472,-,LA-KH
1,2010-10,325633,Khammouane,4.442036348290646,23.129795214188274,81.09452309716822,-,LA-KH
2,2010-11,325633,Khammouane,1.544125149785672,20.820184205510785,74.51136986470105,-,LA-KH
0,2010-09,118364,Luang Namtha,7.333758688682654,22.51581452372625,86.92788282522454,-,LA-LM
1,2010-10,118364,Luang Namtha,3.859961699398238,21.532423225429444,84.08997438172335,-,LA-LM
2,2010-11,118364,Luang Namtha,1.4077307420429075,18.962086326246713,76.3836627689191,-,LA-LM
0,2010-09,231328,Luang Prabang,6.829256516231045,22.534173106547048,87.4281266769759,-,LA-LP
1,2010-10,231328,Luang Prabang,2.8043735947111115,21.54548919523438,82.94240532334871,-,LA-LP
2,2010-11,231328,Luang Prabang,0.7898252892541731,19.062344121653616,73.95226907872988,-,LA-LP
0,2010-09,195084,Oudomxay,6.96184682000476,22.641398824852793,87.32761752896896,-,LA-OU
1,2010-10,195084,Oudomxay,3.0552040326690886,21.697804482103642,83.64185538127434,-,LA-OU
2,2010-11,195084,Oudomxay,1.0596170646021674,19.24191707336517,74.4043362994469,-,LA-OU
0,2010-09,40280,Phongsaly,6.425623029142147,22.186325791562094,86.7902475541877,-,LA-PH
1,2010-10,40280,Phongsaly,3.6304330763540746,20.842851657315244,84.51428661640124,-,LA-PH
2,2010-11,40280,Phongsaly,1.4949211312904236,17.808949631467048,78.65376720142116,-,LA-PH
0,2010-09,289512,Salavan,10.360682884846415,23.967534977734463,89.16599132996977,-,LA-SL
1,2010-10,289512,Salavan,5.769417890269352,23.679639338503673,84.00934105627056,-,LA-SL
2,2010-11,289512,Salavan,3.061167064995188,22.477700028606804,76.94576177716603,-,LA-SL
0,2010-09,719887,Savannakhet,10.267963348733486,24.771663922320975,87.75096138709497,-,LA-SV
1,2010-10,719887,Savannakhet,4.3715995305685125,24.425047081346708,80.57527017892731,-,LA-SV
2,2010-11,719887,Savannakhet,1.6324476351362698,22.778524248953293,73.71113447256761,-,LA-SV
0,2010-09,960194,Vientiane Capital,10.606118858155014,25.631127544646244,86.87380493524405,-,LA-VT
1,2010-10,960194,Vientiane Capital,3.2969528446869933,25.59548915769748,78.56641630343368,-,LA-VT
2,2010-11,960194,Vientiane Capital,0.7537267292673828,23.722014108916966,68.4710659798956,-,LA-VT
0,2010-09,265717,Xaignabouli,9.373021098237892,23.330793967032427,88.1156983074543,-,LA-XA
1,2010-10,265717,Xaignabouli,3.8882085177378167,22.93809289682084,82.66748614943751,-,LA-XA
2,2010-11,265717,Xaignabouli,0.9583352846735727,21.151970175774935,73.02868494492611,-,LA-XA
0,2010-09,86599,Xekong,11.685296828910172,21.58371356776368,89.57815179399553,-,LA-XE
1,2010-10,86599,Xekong,7.075587614226263,21.10770997819671,86.67468738218604,-,LA-XE
2,2010-11,86599,Xekong,4.941517866672609,19.806893027033478,83.04641147389906,-,LA-XE
0,2010-09,148858,Xiangkhouang,7.401475081393689,20.781209417175525,87.51166636394602,-,LA-XI
1,2010-10,148858,Xiangkhouang,3.211912934057385,19.640059638450982,83.43088287555992,-,LA-XI
2,2010-11,148858,Xiangkhouang,0.8054713734481438,17.175933355775847,76.03314690314703,-,LA-XI
0,2010-09,53171,Xaisomboun,10.435653413634524,22.067618835400225,89.06364757453716,-,LA-XN
1,2010-10,53171,Xaisomboun,3.8916892718227634,21.715037993136807,82.35226318243639,-,LA-XN
2,2010-11,53171,Xaisomboun,0.9981961840584059,19.804156088696498,74.39463557033248,-,LA-XN
