,time_period,population,location_name,rainfall,mean_temperature,mean_relative_humidity,parent,location
0,2010-08,100456,Attapeu,13.69692745688853,23.640802278771776,91.07266984352705,-,LA-AT
1,2010-09,100456,Attapeu,11.814039263472093,23.47910811956292,90.71620948600447,-,LA-AT
2,2010-10,100456,Attapeu,5.817395514744188,23.710467726885856,84.62464867507663,-,LA-AT
0,2010-08,88893,Bokeo,12.588665368731629,24.113377345665025,88.94309922754647,-,LA-BK
1,2010-09,88893,Bokeo,9.251834842220116,23.874992123278826,87.70863462130518,-,LA-BK
2,2010-10,88893,Bokeo,4.396856730562138,23.1827711024992,84.10621102822198,-,LA-BK
0,2010-08,304188,Bolikhamsai,13.106380300849233,23.79653021369635,90.48174690020923,-,LA-BL
1,2010-09,304188,Bolikhamsai,10.156633254962802,23.406828745197625,87.7309816774325,-,LA-BL
2,2010-10,304188,Bolikhamsai,4.157438933500419,22.652443460525507,80.90827642350666,-,LA-BL
0,2010-08,586946,Champasak,13.75660177425889,24.797000948722104,90.00640664344712,-,LA-CH
1,2010-09,586946,Champasak,11.845257437594483,24.549570587023187,90.21281520228855,-,LA-CH
2,2010-10,586946,Champasak,5.9233788212941905,24.61981086675133,85.65549080246439,-,LA-CH
0,2010-08,97424,Houaphan,8.507272579653776,22.381370623998652,89.09959345602293,-,LA-HO
1,2010-09,97424,Houaphan,6.933674086426581,21.393187940142226,86.50418149117426,-,LA-HO
2,2010-10,97424,Houaphan,3.2600658863079204,19.86304307112713,84.18271678027511,-,LA-HO
0,2010-08,325633,Khammouane,12.295320495751689,24.25145548281141,89.92326773838774,-,LA-KH
1,2010-09,325633,Khammouane,10.443067362375986,23.78105143464838,87.93159943830472,-,LA-KH
2,2010-10,325633,Khammouane,4.442036348290643,23.129795214188274,81.09452309716822,-,LA-KH
0,2010-08,118364,Luang Namtha,10.131357348854301,22.88887751533164,88.97176535600512,-,LA-LM
1,2010-09,118364,Luang Namtha,7.333758688682654,22.51581452372626,86.92788282522454,-,LA-LM
2,2010-10,118364,Luang Namtha,3.859961699398234,21.53242322542945,84.08997438172337,-,LA-LM
0,2010-08,231328,Luang Prabang,9.753366434007987,23.037425269964,89.36896817481195,-,LA-LP
1,2010-09,231328,Luang Prabang,6.829256516231042,22.534173106547048,87.42812667697586,-,LA-LP
2,2010-10,231328,Luang Prabang,2.804373594711108,21.545489195234378,82.94240532334868,-,LA-LP
0,2010-08,195084,Oudomxay,10.062016560499467,23.06409765280751,88.86287118806433,-,LA-OU
1,2010-09,195084,Oudomxay,6.961846820004761,22.641398824852796,87.32761752896896,-,LA-OU
2,2010-10,195084,Oudomxay,3.0552040326690877,21.697804482103646,83.64185538127433,-,LA-OU
0,2010-08,40280,Phongsaly,11.022927843278161,22.651986617640205,90.28135789923121,-,LA-PH
1,2010-09,40280,Phongsaly,6.425623029142151,22.186325791562098,86.7902475541877,-,LA-PH
2,2010-10,40280,Phongsaly,3.630433076354075,20.842851657315244,84.51428661640124,-,LA-PH
0,2010-08,289512,Salavan,12.276326823882634,24.36619945250294,88.85054020078253,-,LA-SL
1,2010-09,289512,Salavan,10.360682884846415,23.96753497773447,89.16599132996978,-,LA-SL
2,2010-10,289512,Salavan,5.769417890269345,23.67963933850368,84.00934105627057,-,LA-SL
0,2010-08,719887,Savannakhet,11.466793823902524,25.21261543426479,88.46832529334228,-,LA-SV
1,2010-09,719887,Savannakhet,10.267963348733488,24.771663922320975,87.750961387095,-,LA-SV
2,2010-10,719887,Savannakhet,4.371599530568509,24.425047081346708,80.57527017892733,-,LA-SV
0,2010-08,960194,Vientiane Capital,13.407005129591514,25.91308783384341,87.62332218133643,-,LA-VT
1,2010-09,960194,Vientiane Capital,10.60611885815501,25.631127544646244,86.87380493524407,-,LA-VT
2,2010-10,960194,Vientiane Capital,3.296952844686998,25.59548915769747,78.5664163034337,-,LA-VT
0,2010-08,265717,Xaignabouli,11.389653254376068,23.648617507780227,88.74194032818455,-,LA-XA
1,2010-09,265717,Xaignabouli,9.373021098237892,23.330793967032427,88.11569830745427,-,LA-XA
2,2010-10,265717,Xaignabouli,3.888208517737815,22.93809289682084,82.66748614943748,-,LA-XA
0,2010-08,86599,Xekong,11.026220647842358,22.062707497622366,88.84332312526838,-,LA-XE
1,2010-09,86599,Xekong,11.685296828910175,21.583713567763677,89.57815179399553,-,LA-XE
2,2010-10,86599,Xekong,7.0755876142262615,21.107709978196702,86.67468738218604,-,LA-XE
0,2010-08,148858,Xiangkhouang,9.708290173245459,21.462571235364493,90.15410329575857,-,LA-XI
1,2010-09,148858,Xiangkhouang,7.401475081393691,20.781209417175525,87.51166636394602,-,LA-XI
2,2010-10,148858,Xiangkhouang,3.2119129340573846,19.640059638450982,83.4308828755599,-,LA-XI
0,2010-08,53171,Xaisomboun,14.65119884081092,22.25697436071952,92.24198220837482,-,LA-XN
1,2010-09,53171,Xaisomboun,10.435653413634522,22.067618835400232,89.06364757453714,-,LA-XN
2,2010-10,53171,Xaisomboun,3.8916892718227634,21.71503799313681,82.35226318243637,-,LA-XN
