,time_period,population,location_name,rainfall,mean_temperature,mean_relative_humidity,parent,location
0,2010-07,100456,Attapeu,13.124046223814954,23.84657930586595,90.01070189017345,-,LA-AT
1,2010-08,100456,Attapeu,13.696927456888538,23.640802278771773,91.07266984352707,-,LA-AT
2,2010-09,100456,Attapeu,11.814039263472091,23.479108119562916,90.71620948600446,-,LA-AT
0,2010-07,88893,Bokeo,13.498309501940959,24.147557268780865,88.71377288867409,-,LA-BK
1,2010-08,88893,Bokeo,12.588665368731633,24.11337734566502,88.9430992275465,-,LA-BK
2,2010-09,88893,Bokeo,9.251834842220108,23.87499212327882,87.70863462130517,-,LA-BK
0,2010-07,304188,Bolikhamsai,12.579567572591454,24.02312147433286,89.28313075861125,-,LA-BL
1,2010-08,304188,Bolikhamsai,13.106380300849237,23.796530213696354,90.48174690020922,-,LA-BL
2,2010-09,304188,Bolikhamsai,10.1566332549628,23.406828745197622,87.73098167743248,-,LA-BL
0,2010-07,586946,Champasak,12.684253745914482,25.054500750998407,89.05073312115572,-,LA-CH
1,2010-08,586946,Champasak,13.756601774258895,24.797000948722097,90.00640664344712,-,LA-CH
2,2010-09,586946,Champasak,11.845257437594483,24.549570587023183,90.21281520228854,-,LA-CH
0,2010-07,97424,Houaphan,8.369794514792371,22.79576641855188,87.37979545183273,-,LA-HO
1,2010-08,97424,Houaphan,8.507272579653783,22.381370623998656,89.09959345602294,-,LA-HO
2,2010-09,97424,Houaphan,6.933674086426579,21.39318794014222,86.50418149117426,-,LA-HO
0,2010-07,325633,Khammouane,11.747968217648749,24.52235687867212,88.7200479077525,-,LA-KH
1,2010-08,325633,Khammouane,12.295320495751692,24.2514554828114,89.92326773838775,-,LA-KH
2,2010-09,325633,Khammouane,10.443067362375984,23.781051434648372,87.93159943830472,-,LA-KH
0,2010-07,118364,Luang Namtha,11.077666020451103,22.898011096905243,88.73539177456244,-,LA-LM
1,2010-08,118364,Luang Namtha,10.131357348854305,22.888877515331636,88.97176535600514,-,LA-LM
2,2010-09,118364,Luang Namtha,7.333758688682652,22.51581452372625,86.92788282522453,-,LA-LM
0,2010-07,231328,Luang Prabang,10.206367762730817,23.169558745644803,88.32483732417177,-,LA-LP
1,2010-08,231328,Luang Prabang,9.75336643400799,23.037425269963997,89.36896817481197,-,LA-LP
2,2010-09,231328,Luang Prabang,6.829256516231039,22.534173106547037,87.42812667697586,-,LA-LP
0,2010-07,195084,Oudomxay,10.7137925115128,23.147626485163546,87.96653589403266,-,LA-OU
1,2010-08,195084,Oudomxay,10.062016560499476,23.064097652807504,88.86287118806435,-,LA-OU
2,2010-09,195084,Oudomxay,6.961846820004756,22.641398824852793,87.32761752896893,-,LA-OU
0,2010-07,40280,Phongsaly,13.40068657659345,22.64321395827007,90.41505621280497,-,LA-PH
1,2010-08,40280,Phongsaly,11.022927843278165,22.651986617640205,90.28135789923121,-,LA-PH
2,2010-09,40280,Phongsaly,6.425623029142146,22.186325791562094,86.79024755418769,-,LA-PH
0,2010-07,289512,Salavan,9.751940150779491,24.746418291801817,86.72424320124725,-,LA-SL
1,2010-08,289512,Salavan,12.276326823882641,24.36619945250294,88.85054020078255,-,LA-SL
2,2010-09,289512,Salavan,10.360682884846408,23.96753497773447,89.16599132996977,-,LA-SL
0,2010-07,719887,Savannakhet,9.933903726189556,25.580424439026576,86.56141528799289,-,LA-SV
1,2010-08,719887,Savannakhet,11.466793823902528,25.212615434264787,88.46832529334229,-,LA-SV
2,2010-09,719887,Savannakhet,10.267963348733486,24.771663922320972,87.75096138709499,-,LA-SV
0,2010-07,960194,Vientiane Capital,11.8240402984487,26.217973628903703,86.51045994387943,-,LA-VT
1,2010-08,960194,Vientiane Capital,13.407005129591527,25.9130878338434,87.62332218133642,-,LA-VT
2,2010-09,960194,Vientiane Capital,10.606118858155007,25.631127544646233,86.87380493524404,-,LA-VT
0,2010-07,265717,Xaignabouli,10.023676419722559,23.840467150996332,87.3598311979243,-,LA-XA
1,2010-08,265717,Xaignabouli,11.389653254376071,23.648617507780223,88.7419403281846,-,LA-XA
2,2010-09,265717,Xaignabouli,9.373021098237889,23.330793967032424,88.11569830745427,-,LA-XA
0,2010-07,86599,Xekong,8.819129655752102,22.315045383572325,87.39617858082865,-,LA-XE
1,2010-08,86599,Xekong,11.026220647842369,22.062707497622366,88.84332312526841,-,LA-XE
2,2010-09,86599,Xekong,11.685296828910172,21.58371356776368,89.57815179399554,-,LA-XE
0,2010-07,148858,Xiangkhouang,10.11389468002552,21.718922390582975,88.96081303598524,-,LA-XI
1,2010-08,148858,Xiangkhouang,9.708290173245466,21.462571235364493,90.15410329575859,-,LA-XI
2,2010-09,148858,Xiangkhouang,7.401475081393688,20.781209417175525,87.511666363946,-,LA-XI
0,2010-07,53171,Xaisomboun,14.75503290437705,22.358188200198033,91.78386272169544,-,LA-XN
1,2010-08,53171,Xaisomboun,14.651198840810931,22.256974360719518,92.24198220837485,-,LA-XN
2,2010-09,53171,Xaisomboun,10.435653413634519,22.067618835400225,89.06364757453716,-,LA-XN
