,time_period,population,location_name,rainfall,mean_temperature,mean_relative_humidity,parent,location
0,2010-10,100456,Attapeu,5.817395514744166,23.71046772688586,84.62464867507657,-,LA-AT
1,2010-11,100456,Attapeu,2.3396824229731545,23.183792013724723,75.22159578866872,-,LA-AT
2,2010-12,100456,Attapeu,0.5511917793320347,22.378738607858917,67.69716053948083,-,LA-AT
0,2010-10,88893,Bokeo,4.396856730562127,23.182771102499203,84.10621102822192,-,LA-BK
1,2010-11,88893,Bokeo,1.2808196648676793,20.77830228912114,76.25063916747635,-,LA-BK
2,2010-12,88893,Bokeo,0.6203476890557811,18.65715257573329,73.0833490842948,-,LA-BK
0,2010-10,304188,Bolikhamsai,4.157438933500406,22.65244346052552,80.90827642350666,-,LA-BL
1,2010-11,304188,Bolikhamsai,1.1813369847093078,20.05940845064994,73.30658904222247,-,LA-BL
2,2010-12,304188,Bolikhamsai,0.5804528610286681,17.55267008468253,71.85878247282952,-,LA-BL
0,2010-10,586946,Champasak,5.923378821294172,24.619810866751337,85.65549080246433,-,LA-CH
1,2010-11,586946,Champasak,2.232102472990881,24.07673815525077,75.96179413749141,-,LA-CH
2,2010-12,586946,Champasak,0.46242702682175985,23.376480086697576,67.58499938805433,-,LA-CH
0,2010-10,97424,Houaphan,3.2600658863079084,19.863043071127134,84.1827167802751,-,LA-HO
1,2010-11,97424,Houaphan,0.9398345316841721,16.872196136504733,78.11864905220375,-,LA-HO
2,2010-12,97424,Houaphan,0.5545449621818661,14.201003846385579,77.62502005254063,-,LA-HO
0,2010-10,325633,Khammouane,4.442036348290628,23.129795214188277,81.09452309716819,-,LA-KH
1,2010-11,325633,Khammouane,1.5441251497856734,20.820184205510785,74.51136986470107,-,LA-KH
2,2010-12,325633,Khammouane,0.6144721983708834,18.499284511168547,73.1927312498676,-,LA-KH
0,2010-10,118364,Luang Namtha,3.859961699398224,21.532423225429454,84.08997438172332,-,LA-LM
1,2010-11,118364,Luang Namtha,1.4077307420429062,18.96208632624672,76.38366276891908,-,LA-LM
2,2010-12,118364,Luang Namtha,0.718036968028466,16.8218818275975,73.60316590308014,-,LA-LM
0,2010-10,231328,Luang Prabang,2.804373594711098,21.54548919523438,82.94240532334867,-,LA-LP
1,2010-11,231328,Luang Prabang,0.7898252892541779,19.062344121653613,73.95226907872988,-,LA-LP
2,2010-12,231328,Luang Prabang,0.5069594329550036,16.855207020317412,71.83177700410852,-,LA-LP
0,2010-10,195084,Oudomxay,3.0552040326690753,21.697804482103653,83.64185538127427,-,LA-OU
1,2010-11,195084,Oudomxay,1.059617064602166,19.241917073365173,74.40433629944687,-,LA-OU
2,2010-12,195084,Oudomxay,0.5894578135091737,17.12514278509326,72.22164074400119,-,LA-OU
0,2010-10,40280,Phongsaly,3.630433076354073,20.842851657315247,84.5142866164012,-,LA-PH
1,2010-11,40280,Phongsaly,1.4949211312904218,17.80894963146705,78.65376720142113,-,LA-PH
2,2010-12,40280,Phongsaly,0.8560402813105439,15.346477585133886,76.73205416290108,-,LA-PH
0,2010-10,289512,Salavan,5.769417890269327,23.679639338503687,84.00934105627051,-,LA-SL
1,2010-11,289512,Salavan,3.0611670649951908,22.477700028606808,76.94576177716604,-,LA-SL
2,2010-12,289512,Salavan,1.3613747478569151,21.081449074534312,72.92230322528398,-,LA-SL
0,2010-10,719887,Savannakhet,4.371599530568489,24.425047081346715,80.57527017892727,-,LA-SV
1,2010-11,719887,Savannakhet,1.632447635136273,22.778524248953296,73.7111344725676,-,LA-SV
2,2010-12,719887,Savannakhet,0.5405489191861221,20.887288161543292,71.4718391558293,-,LA-SV
0,2010-10,960194,Vientiane Capital,3.2969528446869827,25.595489157697482,78.56641630343364,-,LA-VT
1,2010-11,960194,Vientiane Capital,0.7537267292673828,23.722014108916966,68.47106597989561,-,LA-VT
2,2010-12,960194,Vientiane Capital,0.17054312373871205,21.746832215114164,62.408109014626135,-,LA-VT
0,2010-10,265717,Xaignabouli,3.8882085177378025,22.93809289682085,82.66748614943745,-,LA-XA
1,2010-11,265717,Xaignabouli,0.9583352846735753,21.151970175774938,73.02868494492611,-,LA-XA
2,2010-12,265717,Xaignabouli,0.43826289101525084,19.379471719866547,68.12113061033273,-,LA-XA
0,2010-10,86599,Xekong,7.0755876142262455,21.107709978196716,86.67468738218602,-,LA-XE
1,2010-11,86599,Xekong,4.941517866672616,19.80689302703348,83.04641147389907,-,LA-XE
2,2010-12,86599,Xekong,2.5745303382339615,18.327949214990532,80.89598245756734,-,LA-XE
0,2010-10,148858,Xiangkhouang,3.2119129340573718,19.640059638450985,83.43088287555989,-,LA-XI
1,2010-11,148858,Xiangkhouang,0.8054713734481447,17.175933355775847,76.03314690314703,-,LA-XI
2,2010-12,148858,Xiangkhouang,0.44627731441607565,14.881857037780918,74.42034501908452,-,LA-XI
0,2010-10,53171,Xaisomboun,3.8916892718227496,21.715037993136818,82.35226318243639,-,LA-XN
1,2010-11,53171,Xaisomboun,0.9981961840584033,19.804156088696505,74.3946355703325,-,LA-XN
2,2010-12,53171,Xaisomboun,0.5016134588583769,17.887474992960392,70.510285594016,-,LA-XN
